area,url,category,title,date,body
鯖江市,https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/seido/Shoko-kinkyu-rishi.html, 利子補給,中小企業緊急経営安定対策利子補給 ,2022-03-26,
鯖江市,https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/seido/Shoko-safty4.html, 融資,セーフティネット保証4号の規定による認定について ,2022-03-26,
鯖江市,https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/seido/sefu-5-nintei.html, 融資,セーフティネット保証5号の規定による認定について ,2022-03-26,
鯖江市,https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/seido/Shoko-kiki-hoshou.html, 融資,危機関連保証制度について ,2022-03-26,
鯖江市,https://www.city.sabae.fukui.jp/anzen_anshin/bosai/oshirase/corna_shien.html,, 市民・事業所の皆様への給付金や支援策について ,2022-03-26,
