area,url,category,title,date,body,id,comment
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/shokokanko0011.html, 補助金,がんばる事業者グループ消費拡大事業補助金 ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/yushi-guide/seidoyushi.html, 融資,大野市　中小企業資金融資制度 ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/safetynet/safetynet4.html, 融資,セーフティネット保証制度（4号認定） ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/safetynet/safetynet.html, 融資,セーフティネット保証制度（5号認定） ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/safetynet/kikikannrennhosyou.html, 融資,危機関連保証制度 ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/sangyo/shokogyo/hojokin/kashitsuke-guide/koronachushokigyo.html,, 新型コロナウイルス感染症に関する中小企業支援 ,2022-03-30,,,
大野市,https://www.city.ono.fukui.jp/kenko/shokuhin-eisei/kansensho/korona_soudan.html, 相談,新型コロナウイルス関連　相談窓口 ,2022-03-30,,,
大野市,http://www.city.ono.fukui.jp/sangyo/jigyosyamuke/jigyokeizokushienkin.html,,【大野市】補助金：「令和4年度　中小企業等事業継続支援金」,2022-08-25,,82943,
大野市,http://www.city.ono.fukui.jp/sangyo/shokogyo/syoukibohojyo.html,,【大野市】補助金：「大野市版小規模事業者持続化・IT導入補助金について」,2022-10-27,,87318,※申請期限2023年1月20日
