area,url,category,title,date
静岡県,https://www.pref.shizuoka.jp/kinkyu/covid-19-manboh2_3.html, 協力金,まん延防止等重点措置に伴う飲食店への要請 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/kinkyu/covid-19-manboh2_2.html, 協力金,静岡県新型コロナウイルス感染拡大防止協力金 静岡県飲食店等(まん延防止等重点措置【令和4年2月要請】) ,2022-03-17
静岡県,https://manboh2.shizuoka-kyouryokukin.com/, 協力金,静岡県新型コロナウイルス感染拡大防止協力金 静岡県飲食店等(まん延防止等重点措置【令和4年1月要請】) ,2022-03-17
静岡県,https://shizuoka-keizokuouen.com/, 応援金,静岡県中小企業等事業継続応援金 ,2022-03-17
静岡県,http://www2.pref.shizuoka.jp/all/kisha.nsf/c3db48f94231df2e4925714700049a4e/69863cdd24f640934925872700077f2f?OpenDocument, 補助金,タクシー車両感染防止対策強化事業費補助制度 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/sangyou/sa-540/seido/korona.html, 融資,経済変動対策貸付（新型コロナウイルス感染症対応枠） ,2022-03-17
静岡県,http://www.pref.shizuoka.jp/sangyou/sa-540/seido/bansoushien.html, 融資,新型コロナウイルス感染症対応伴走支援特別貸付 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/kinkyu/covid-19-anzen_anshin_ninsyo.html, 認証制度,ふじのくに安全・安心認証（飲食店）制度 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/bunka/bk-210/certification.html, 認証制度,ふじのくに安全・安心認証（宿泊施設）制度 ,2022-03-17
静岡県,http://www.pref.shizuoka.jp/kinkyu/covid19-com.html,, 企業の皆様、はたらく皆様へ ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/sangyou/sa-010b/cv-soudan2.html, 相談,新型コロナウイルスに関する中小企業等相談窓口 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/sangyou/sa-cv/nouringyo-cv.html, 相談,新型コロナウイルスに関する農林業関連相談窓口 ,2022-03-17
静岡県,https://www.pref.shizuoka.jp/sangyou/sa-010b/cv-fish-soudan.html, 相談,新型コロナウイルスに関する水産業関連相談窓口 ,2022-03-17
静岡県,http://www.pref.shizuoka.jp/sangyou/cv010/cv-panf.html,, 「企業の皆様、働く皆様へ」新型コロナウイルス感染症関連支援策パンフレット ,2022-03-17
静岡県,http://www.pref.shizuoka.jp/sangyou/sa-510/10challenge.html,, 危機克服チャレンジ支援事業の取組事例をまとめた冊子及び動画を作成しました！ ,2022-03-17
静岡県,https://jsite.mhlw.go.jp/shizuoka-roudoukyoku/news_topics/topics/colona2020213_00007.html, 相談,新型コロナウイルス感染症の影響による労働問題等の相談　～静岡労働局～ ,2022-03-17
静岡県,https://www.cgc-shizuoka.or.jp/COVID-19/, 相談,経営相談窓口～静岡県信用保証協会～ ,2022-03-17
静岡県,https://www.s-bengoshikai.com/coronavirus/, 相談,新型コロナウイルスに関するお困りごとへの無料電話相談　～静岡県弁護士会～ ,2022-03-17
