area,url,category,title,date,id,comment,body
熊本市,https://www.city.kumamoto.jp/corona/hpKiji/pub/detail.aspx?c_id=5&id=32789&e_id=6, 補助金,熊本市時短協力緊急家賃支援金【第5回】 ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/hpKiji/pub/detail.aspx?c_id=5&id=33459&class_set_id=2&class_id=65, 奨励金,熊本市新型コロナウイルス感染症関連失業者緊急雇用奨励金 ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/corona/hpKiji/pub/detail.aspx?c_id=5&id=28023&class_set_id=22&class_id=3268, 融資,セーフティネット保証5号の認定について（新型コロナウイルス感染症） ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/corona/hpKiji/pub/detail.aspx?c_id=5&id=27253&class_set_id=22&class_id=3268, 融資,セーフティネット保証4号の認定について（新型コロナウイルス感染症） ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&id=27983&pg=1&nw_id=1&type=new, 相談,【新型コロナウイルス感染症関連】特別労働相談＜事前予約制＞ ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/corona/hpKiji/pub/detail.aspx?c_id=5&id=32891&class_set_id=22&class_id=3268, 支援情報,【新型コロナウイルス感染症関連】支援制度一覧 ,2022-03-30,,,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&type=top&id=43408,,【熊本市】補助金：「令和4年度（2022年度）熊本市物産展等出展支援事業補助金 第2回公募のご案内」,2022-08-02,81393,※2022年8月1日更新　申請期限2022年11月15日,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&type=top&id=41313,,【熊本市】補助金：「熊本市EC展開支援事業補助金の公募のお知らせ」,2022-04-08,74380,募集期限：令和5年（2023年）1月31日（火）※予算額に達し次第、募集を終了いたします。 ,
熊本市,https://www.city.kumamoto.jp/corona/hpkiji/pub/List.aspx?c_id=5&class_set_id=22&class_id=3268,,【熊本市】コロナに関する情報提供：「支援制度」,2022-06-02,77537,※2022年5月26日更新,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&type=top&id=44127,,【熊本市】講習会：【参加者募集】産直通販サイト「食べチョク」で農水産物の販売をしてみませんか？,2022-09-07,83858,※2022年9月5日更新　申請期限2022年9月19日,
熊本市,http://kumachu.or.jp/6943/?utm_source=feedly&utm_medium=rss&utm_campaign=%25e5%259c%25b0%25e5%259f%259f%25e5%2588%25a5%25e7%25b5%2584%25e5%2590%2588%25e7%25ad%2589%25e9%2581%258b%25e5%2596%25b6%25e7%25a0%2594%25e4%25bf%25ae%25e4%25bc%259a%25e3%2581%25ae%25e9%2596%258b%25e5%2582%25ac%25e3%2581%25ab%25e3%2581%25a4%25e3%2581%2584%25e3%2581%25a6%25ef%25bc%2588%25e3%2581%2594%25e6%25a1%2588%25e5%2586%2585-2,,セミナー・イベント：「地域別組合等運営研修会の開催について（ご案内）」,2022-11-14,88603,※2022年11月14日更新　申込期限2022年12月15日,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&type=top&id=45528,,【熊本市】補助金・助成金：「令和4年度（2022年度）熊本市物産展等出展支援事業補助金第3回公募のご案内」,2022-11-18,89060,※2022年11月16日更新　申請期限2023年3月15日,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&type=top&id=46361,,【熊本市】補助金・助成金：「熊本市社会福祉施設等物価高騰対策緊急支援金交付」,2023-01-10,92436,※2023年1月10日更新　申請期限2023年2月28日,
熊本市,https://www.city.kumamoto.jp/hpkiji/pub/detail.aspx?c_id=5&id=45528,,【熊本市】補助金・助成金：「令和5年度（2023年度）熊本市物産展等出展支援事業補助金 第2回公募のご案内」,2023-09-22,111605,※2023年9月16日更新　申請期限2024年2月16日,
