area,url,category,title,date,id,comment,body
鳥取県,https://www.pref.tottori.lg.jp/302627.htm, 応援金,オミクロン株影響対策緊急応援金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/301771.htm, 補助金,新時代対応型事業展開支援補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/301522.htm, 応援金,コロナ禍再生応援金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/291913.htm, 支援金,新型コロナウイルス雇用安定支援金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/295636.htm, 補助金,県内企業多角化・新展開応援補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/295490.htm, 補助金,令和3年度鳥取県社会福祉施設等に係るPCR検査等支援事業補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/294267.htm, 補助金,鳥取県リモートオフィス環境整備支援補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/item/1207704.htm, 補助金,鳥取県雇用維持教育訓練経費補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/267763.htm, 補助金,鳥取県障害者のテレワーク導入支援補助金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/291563.htm, 融資,新型コロナウイルス向け資金 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/item/1214303.htm,, 「新型コロナ対策認証事業所」認証制度 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/290044.htm,, 【事業者の皆様】新型コロナウイルス感染症への対応 ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/295665.htm,, 鳥取県新型コロナウイルス感染予防対策認証制度（障がい者施設） ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/295609.htm,, 鳥取県新型コロナウイルス感染予防対策認証制度（高齢者施設） ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/corona-shiensaku/,, 鳥取県の緊急支援策リーフレット(第12版) ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/290339.htm, 相談,事業者等相談窓口（新型コロナウイルス） ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/minakuru/, 相談,中小企業労働相談所（みなくる） ,2022-03-30,,,
鳥取県,https://www.pref.tottori.lg.jp/305707.htm,,【鳥取県】補助金：グループで取り組む「感染防御型Withコロナ」のお店応援事業補助金,2022-06-22,78785,※2022年6月21日更新　申請期限2023年2月28日,
鳥取県,https://www.pref.tottori.lg.jp/305795.htm,,【鳥取県】補助金：「県内企業感染防御型Withコロナ新事業展開支援事業」,2022-06-22,78773,※2022年6月21日更新　申請期限2022年8月31日,
鳥取県,https://www.pref.tottori.lg.jp/291965.htm,,【鳥取県】補助金：「新型コロナ感染予防対策推進補助金」,2022-04-19,74968,※2022年4月12日更新　申請期限2023年1月31日,
鳥取県,https://www.city.osaka.lg.jp/keizaisenryaku/page/0000578120.html,,【大阪府、京都府、兵庫県、滋賀県、和歌山県、鳥取県、徳島県、大阪市、堺市、京都市、神戸市】商談会：「令和4年度関西広域連合WEB型マッチング商談会参加事業者の募集について」,2022-09-06,83812,※2022年9月2日更新　申請期限2022年9月22日,
鳥取県,https://www.pref.tottori.lg.jp/item/1278725.htm#itemid1278725,,【鳥取県】説明会：「令和4年10月　事業者向けオンライン説明会」,2022-10-18,86634,,
鳥取県,https://www.pref.tottori.lg.jp/307647.htm,,【鳥取県】補助金：「新型コロナ・円安・物価高騰対策支援補助金」,2022-10-20,86828,※申請期限2022年11月30日,
