area,url,category,title,date
琴浦町,https://www.town.kotoura.tottori.jp/docs/2020050800045/, 融資,セーフティネット4号（新型コロナウイルス感染症等）について ,2022-03-30
琴浦町,https://www.town.kotoura.tottori.jp/docs/2020050800052/, 融資,セーフティネット5号について ,2022-03-30
琴浦町,http://www.town.kotoura.tottori.jp/docs/2020063000029/,, 各種支援制度・キャンペーンに関する情報（事業者向け） ,2022-03-30
