area,url,category,title,date
米子市,https://www.city.yonago.lg.jp/29599.htm, 補助金,米子市新型コロナウイルス対策中小企業小口融資特別金融支援事業利子補助金 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/33734.htm, 補助金,芸術文化活動持続化補助金 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/29440.htm, 利子補給,新型コロナウイルス感染症対応融資利子補給基金 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/28759.htm,, セーフティネット保証4号（令和2年新型コロナウイルス感染症） ,2021-11-12
米子市,https://www.city.yonago.lg.jp/29526.htm,, セーフティネット保証5号 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/28838.htm,, 危機関連保証（令和2年新型コロナウイルス感染症） ,2021-11-12
米子市,https://www.city.yonago.lg.jp/24283.htm,, 中小企業等経営強化法に基づく先端設備等導入計画 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/32221.htm,, 芸術文化活動応援事業 ,2021-11-12
米子市,https://www.city.yonago.lg.jp/32250.htm,, 新型コロナウイルスの影響に対応するための沿道飲食店等の路上利用に伴う道路占用の取扱い ,2021-11-12
米子市,https://www.city.yonago.lg.jp/28783.htm,, 【事業者向け】新型コロナウイルス感染症関連　相談窓口・支援制度など ,2021-11-12
米子市,https://www.city.yonago.lg.jp/29140.htm,, 失業等により生活やお仕事にお困りの方へ ,2021-11-12
