area,url,category,title,date,id,comment,body
高松市,https://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/container-jyosei.html, 助成,高松港外貿コンテナ航路等利用助成制度 ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/jigyosha/sangyou/yuchi/yuchi.html, 助成,企業誘致助成制度 ,2022-03-30,,,
高松市,http://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/shiki/shinkiannai.html, 補助,高松中央商店街新規出店補助制度 ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/jigyosha/chushou/yushi/keieianteiyushi.html, 融資,高松市 緊急経営安定対策特別融資 ,2022-03-30,,,
高松市,http://www.city.takamatsu.kagawa.jp/jigyosha/chushou/jigyoyushi/jigyoyushi/index.html, 融資,事業資金融資 ,2022-03-30,,,
高松市,http://www.city.takamatsu.kagawa.jp/kurashi/sogo/shinseisho/shinseisho/sangyo/safety_hosho.html, 融資,セーフティネット保証の認定について ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/covid-19.html, 支援情報,新型コロナウイルス感染症の影響を受ける事業者への支援策について ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/siminindex/support.html, 支援情報,事業者の方への支援 ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/tax/kanren/koronajigyousya.html, 支援情報,新型コロナウイルス感染症の影響に伴う市税における対応について（事業者の方へ） ,2022-03-30,,,
高松市,https://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/keieisoudan.html, 相談,緊急融資関連経営相談 ,2022-03-30,,,
高松市,http://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/challengehojyo.html,,【高松市】補助金：「高松市中小企業等チャレンジ応援補助金」,2022-07-04,79352,※2022年6月30日更新　申請期限2022年10月31日,
高松市,http://www.city.takamatsu.kagawa.jp/kurashi/shinotorikumi/machidukuri/sogotoshikoutu/kousei_koronakoutu.html,,【高松市】補助金：「公共交通事業者への支援事業を実施します」,2022-06-23,78852,※2022年6月22日更新　申請期限2022年12月28日,
高松市,http://www.city.takamatsu.kagawa.jp/jigyosha/chushou/yushi/keieianteiyushi.html,,融資：「緊急経営安定対策特別融資」,2022-04-06,74240,申込期限：令和5年3月31日まで,
高松市,http://www.city.takamatsu.kagawa.jp/jigyosha/shien_josei/lorrybenefits.html,,【高松市】補助金・助成金：「高松市貨物自動車運送事業者緊急支援給付金」,2023-04-21,100268,※2023年4月21日更新　申請期限2023年6月30日,
高松市,https://www.kagawa-isf.jp/event/9742/,,セミナー・イベント：「令和5年度地域資源販路拡大支援事業　マーケティング支援事業「トークセッション～コロナ禍を経て・・・次の風を読む～」の御案内」,2023-05-31,103003,※2023年5月30日更新　申請期限2023年6月26日,
