area,url,category,title,date,id,comment,body
新潟市,https://www.city.niigata.lg.jp/iryo/kenko/yobou_kansen/kansen/covid-19/zigyousyashien/kyuhukin/insyokukanrenshien2.html, 協力金,まん延防止等重点措置の影響を受けた市内の飲食関連事業者への支援 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/kakudaiboushi6.html, 協力金,新型コロナウイルス感染症拡大防止協力金（新潟市令和3年度6期） ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/kakudaiboushi5.html, 協力金,新型コロナウイルス感染症拡大防止協力金（新潟市令和3年度5期） ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/support.html, 補助金,新潟市新事業展開サポート補助金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/jigyosyokei_hikitugi.html, 補助金,新潟市準備型事業承継・引継ぎ補助金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/tiikiwosasaeru.html, 補助金,地域を支える商店街支援事業 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/growing/seichoshien/itsolutionhojyo.html, 補助金,ITソリューション補助金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/koyo2021risyokusya.html, 奨励金,新潟市令和3年度離職者等雇用事業所奨励金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/shinkisaiyou2023.html, 補助金,新潟市新規採用活動支援事業補助金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jorei/yushi/kashituske/seidoyushi/hosyoryo.html, 補助金,信用保証協会保証料補助金 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/koyo2021skillup.html, 補助金,新潟市社員スキルアップ応援事業 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jigyousha_covid19/btypezyoseikin.html, 補助金,新潟市雇用調整助成金等利用促進事業 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jorei/yushi/kashituske/seidoyushi/keieisie-korona20225.html, 融資,新型コロナウイルス感染症の影響を受けている中小企業者向けの経営支援特別融資 ,2022-03-30,,,
新潟市,https://www.city.niigata.lg.jp/business/shoko/jorei/yushi/kashituske/seidoyushi/shinkou.html, 融資,中小企業振興資金 ,2022-03-30,,,
