id,area,url,category,title,comment,body,date
99807,小金井市,http://www.city.koganei.lg.jp/kurashi/sangyou_rousei/chushokigyo/koronayushi.html,,【小金井市】融資・貸付：「新型コロナウイルス感染症対策融資あっせん制度のご案内」,※2023年3月27日更新　申請期限2023年6月30日,,2023-04-17
106497,小金井市,http://www.city.koganei.lg.jp/kenkofukuhsi/shogaishafukushi/shisetsu/bukakoutoushougai.html,,【小金井市】補助金・助成金：「小金井市障害福祉事業所等物価高騰対策事業継続支援金の実施について」,※2023年7月3日更新　申請期限2023年8月31日,,2023-07-18
114384,小金井市,https://www.city.koganei.lg.jp/kurashi/sangyou_rousei/chushokigyo/koronayushi.html,,【小金井市】融資：「新型コロナウイルス感染症対策融資あっせん制度のご案内」,※2023年10月23日更新,,2023-10-30
