id,area,url,category,title,comment,body,date
78567,調布市,https://www.city.chofu.tokyo.jp/www/contents/1594953698535/index.html,,【調布市】補助金：「中小企業等新型コロナウイルス感染予防対策補助事業」,※2022年5月20日更新　申請期限2022年8月31日,,2022-06-17
99806,調布市,https://www.city.chofu.tokyo.jp/www/contents/1678934902373/index.html,,【調布市】融資・貸付：「調布市中小企業向け融資あっせん制度の拡充継続及び対象要件緩和（運転資金）（新型コロナウイルス感染症及び物価高騰対策）」,※2023年4月1日更新　申請期限2023年3月29日,,2023-04-17
103062,調布市,https://chofu-bukkakoutou.com/,,【調布市】補助金・助成金：「調布市市内事業者物価高騰支援事業費補助金」,※申請期限2023年8月31日,,2023-05-31
114384,調布市,https://www.city.koganei.lg.jp/kurashi/sangyou_rousei/chushokigyo/koronayushi.html,,【小金井市】融資：「新型コロナウイルス感染症対策融資あっせん制度のご案内」,※2023年10月23日更新,,2023-10-30
