area,url,category,title,date,body
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/machizukurisuishin/sangyoshinkoshitsu/sinngatakoronauirusukannsensyoukanrensangyou/17257.html, 補助金,寝屋川市雇用調整助成金等申請費用補助金 ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/machizukurisuishin/sangyoshinkoshitsu/sinngatakoronauirusukannsensyoukanrensangyou/yushi_jyosei_sodan/1586910086484.html,,  セーフティネット保証・危機関連保証 ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/machizukurisuishin/sangyoshinkoshitsu/industrypromotionordinance/1529300041136.html,,  先端設備等導入計画について ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/kodomo/hoikuka/1588919083184.html,                  支援情報,新型コロナウイルス感染症に対する支援について（保育関係） ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/keieikikaku/kikakusanka/kouhou/shien/1597743846942.html,,                  新型コロナウイルス感染症に対する支援について（第3弾） ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/keieikikaku/kikakusanka/kouhou/covid/1589270560748.html,                  支援情報,新型コロナウイルス感染症個人向け・事業者向け支援一覧(問合せ先など) ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/Industry_business/sangyoshinkosenta_nigiwaisozokan/advisor/11265.html,,  寝屋川市経営支援アドバイザー ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
寝屋川市,https://www.city.neyagawa.osaka.jp/organization_list/shiminservice/s_noufu/tyousyuuyuuyo/1584840896479.html,,                  新型コロナウイルス感染症の影響により納税・納付が困難な方に対する市税・国民健康保険料等における猶予制度 ,2021-11-03,"スマートフォン版を表示本文へ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}vartemplate=templateOrig.clone().removeClass('headerNaviPageTemplate').addClass('pageEntity').css('display','');block.find('.pageEntity').remove();varcount=0;for(varj=0;j<json.length;j++){varitem=json[j];if(item.is_category_index&&item.child_pages_count==0){continue;}varentity=template"
