area,url,category,title,date
雲仙市,https://www.city.unzen.nagasaki.jp/kiji0034434/index.html, 協力金,雲仙市新型コロナウイルス感染拡大防止営業時間短縮要請協力金 ,2022-02-15
雲仙市,http://www.city.unzen.nagasaki.jp/info/prev.asp?fol_id=23291, 補助金,雲仙市商工業活性化推進事業補助金 ,2022-02-15
雲仙市,http://www.city.unzen.nagasaki.jp/info/prev.asp?fol_id=30933, 補助金,魅力ある職場づくり支援事業補助金 ,2022-02-15
雲仙市,http://www.city.unzen.nagasaki.jp/info/prev.asp?fol_id=23454, 助成金,設備資金の借入に伴う利子に対する助成 ,2022-02-15
雲仙市,https://www.city.unzen.nagasaki.jp/kiji0034380/index.html, 助成金,新型コロナウイルス感染症関連資金の利子等を助成します！ ,2022-02-15
雲仙市,http://www.city.unzen.nagasaki.jp/info/prev.asp?fol_id=33836, 融資,セーフティネット（SN）保証4号の認定について（新型コロナウイルス感染症拡大） ,2022-02-15
雲仙市,http://www.city.unzen.nagasaki.jp/info/prev.asp?fol_id=34122, 融資,セーフティネット（SN）保証5号の認定について（コロナウイルス感染症拡大） ,2022-02-15
雲仙市,https://www.city.unzen.nagasaki.jp/list00149.html, 支援情報,新型コロナウイルス感染症の影響を受けている皆様へ ,2022-02-15
