area,url,category,title,date
弟子屈町,https://www.town.teshikaga.hokkaido.jp/kurashi/kanko_sangyo_shigoto/shigoto_kigyo/2/1416.html, 補助金,弟子屈町人材育成支援事業補助金 ,2022-03-21
弟子屈町,https://www.town.teshikaga.hokkaido.jp/kurashi/soshikiichiran/kankoshokoka/5/covid19shien.html, 支援情報,新型コロナウイルス感染症の感染拡大に伴う中小企業者等の皆様への支援について ,2022-03-21
