area,url,category,title,date,id,comment,body
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010001.html, 補助金,中小企業信用保証料補助制度 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4430/sougyou/0005.html, 補給金,中小企業経営改善資金利子補給金 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010002.html, 融資,事業資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010007.html, 融資,新分野事業振興特別資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010006.html, 融資,商工業施設整備促進資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010005.html, 融資,経済変動対策資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010004.html, 融資,小規模企業特別小口資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010003.html, 融資,経営支援資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/rensatousannbousi.html, 融資,連鎖倒産防止資金融資 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/urgent_economy/covid19.html,, 新型コロナウイルス感染症の流行に伴う緊急対策について ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/covid19-jigyosha.html,, 新型コロナウイルス感染症に関する支援策（事業者のみなさまへ） ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/g_info/l100010021.html, 相談,商工相談～横須賀市産業振興財団～ ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4402/yorozusien.html, 相談,緊急経営改善相談「よろず支援拠点」 ,2022-03-30,,,
横須賀市,https://www.city.yokosuka.kanagawa.jp/4805/kotsu/r4corona/hojo.html,,【横須賀市】補助金：「横須賀市公共交通燃料価格高騰対策補助金について」,2022-07-05,79535,※2022年7月1日更新,
横須賀市,https://www.city.yokosuka.kanagawa.jp/2140/20221017-kanko.html,,【横須賀市】セミナー：「Grow with Google オンラインセミナー～ Google ビジネスプロフィールの登録と活用」,2022-09-27,85141,※2022年9月22日更新　申請期限2022年10月10日,
