area,url,category,title,date,id,comment,body
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1028421.html, 支援金,宮の事業復活支援金 ,2022-03-30,,,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1023114.html, 融資,新型コロナウイルス感染症対策特別資金 ,2022-03-30,,,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1023612.html, 融資,セーフティネット保証4号認定（新型コロナウイルス感染症） ,2022-03-30,,,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1006830.html, 融資,セーフティネット保証5号認定 ,2022-03-30,,,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/kurashi/kenko/kansensho/etc/1023512.html, 支援情報,事業者・各種団体向け支援情報 ,2022-03-30,,,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/kurashi/kenko/kansensho/etc/1023061.html, 相談,新型コロナウイルス感染症の影響による労働関係各種相談 ,2022-03-30,,,
宇都宮市,http://www.nbc-japan.net/wp-content/uploads/2022/06/18fo-ram-1.pdf,,イベント告知：「第18回 JNB新事業創出全国フォーラムinとちぎ」,2022-07-27,80929,※2022年7月8日更新,
宇都宮市,https://www.jnb-forum2022.info/,,イベント告知：「第18回 JNB新事業創出全国フォーラムinとちぎ」,2022-07-27,80929,※2022年8月24日更新,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1030259.html,,【宇都宮市】補助金・助成金：「宮の物価高騰等対策支援金」,2022-12-19,91242,※2022年12月16日更新　申請期限2023年3月20日,
宇都宮市,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/1030340.html,,【宇都宮市】支援情報：「原油価格・物価高騰に対する総合的な経済対策（第2弾）」,2023-02-08,94903,,
